ts	cid	nid	symbol	buyer	seller	volume	rate	amount
2024-11-25T11:07:41.992863	2024112501000326	9194	TSHL	28	56	350	1028.9	360115
2024-11-25T11:07:41.992893	2024112501000327	9194	TSHL	28	58	10	1029.1	10291
2024-11-25T11:07:41.992914	2024112501000328	9194	TSHL	28	28	500	1048.6	524300
2024-11-25T11:07:41.992941	2024112501000329	9194	TSHL	28	60	600	1048.7	629220
2024-11-25T11:07:41.992968	2024112501000330	9194	TSHL	28	70	100	1060	106000
2024-11-25T11:07:41.992991	2024112501000331	9194	TSHL	28	70	858	1065	913770
2024-11-25T11:07:41.993016	2024112501000332	9194	TSHL	28	41	150	1065	159750
2024-11-25T11:07:41.993046	2024112501000333	9194	TSHL	28	45	240	1065	255600
2024-11-25T11:07:41.993069	2024112501000334	9194	TSHL	28	70	250	1065	266250
2024-11-25T11:07:41.993091	2024112501000335	9194	TSHL	28	58	78	1068	83304
2024-11-25T11:07:41.993113	2024112501000336	9194	TSHL	28	56	400	1069	427600
2024-11-25T11:07:41.993133	2024112501000337	9194	TSHL	28	44	220	1069	235180
2024-11-25T11:07:41.993154	2024112501000338	9194	TSHL	28	69	160	1069	171040
2024-11-25T11:07:41.993177	2024112501000339	9194	TSHL	28	56	20	1069.5	21390
2024-11-25T11:07:41.993201	2024112501000340	9194	TSHL	28	68	100	1069.5	106950
2024-11-25T11:07:41.993221	2024112501000341	9194	TSHL	28	68	100	1069.5	106950
2024-11-25T11:07:41.99324	2024112501000342	9194	TSHL	28	68	100	1069.5	106950
2024-11-25T11:07:41.993261	2024112501000343	9194	TSHL	28	68	50	1069.5	53475
2024-11-25T11:07:41.99328	2024112501000344	9194	TSHL	28	68	50	1069.5	53475
2024-11-25T11:07:41.993302	2024112501000345	9194	TSHL	28	68	50	1069.5	53475
2024-11-25T11:07:41.993322	2024112501000346	9194	TSHL	28	20	100	1069.5	106950
2024-11-25T11:07:41.993342	2024112501000347	9194	TSHL	28	57	30	1069.5	32085
2024-11-25T11:07:42.305076	2024112501000348	357	PCBL	57	19	120	270	32400
2024-11-25T11:07:42.30514	2024112501000349	357	PCBL	57	65	80	274	21920
2024-11-25T11:07:43.555763	2024112501000350	9194	TSHL	32	70	10	1003.1	10031
2024-11-25T11:07:45.343116	2024112501000351	9192	USHL	57	25	10	833.8	8338
2024-11-25T11:07:46.145545	2024112501000352	9167	MKHL	17	45	300	593.6	178080
2024-11-25T11:07:46.145612	2024112501000353	9167	MKHL	81	45	370	593.5	219595
2024-11-25T11:07:46.145649	2024112501000354	9167	MKHL	71	45	130	593.3	77129
2024-11-25T11:07:47.705934	2024112501000355	8022	TPC	87	47	55	536.5	29507.5
2024-11-25T11:07:47.938866	2024112501000356	131	NABIL	16	41	53	550.3	29165.9
2024-11-25T11:07:47.939124	2024112501000357	131	NABIL	38	41	110	550.3	60533
2024-11-25T11:07:50.150642	2024112501000358	8117	AVYAN	5	14	10	1115	11150
2024-11-25T11:07:57.041796	2024112501000359	9194	TSHL	32	28	270	1003.1	270837
2024-11-25T11:07:57.041868	2024112501000360	9194	TSHL	6	28	30	1003	30090
2024-11-25T11:07:57.620497	2024112501000361	9151	KDL	14	35	10	1060	10600
2024-11-25T11:08:01.640047	2024112501000362	139	NICA	35	81	40	425.2	17008
2024-11-25T11:08:05.747957	2024112501000363	8025	SPC	57	11	20	530	10600
2024-11-25T11:08:07.050581	2024112501000364	9175	MCHL	41	49	10	616	6160
2024-11-25T11:08:07.608167	2024112501000365	9150	AHL	53	65	50	689	34450
2024-11-25T11:08:09.071391	2024112501000366	9173	CITY	48	49	10	882	8820
2024-11-25T11:08:12.777426	2024112501000367	8022	TPC	87	58	45	539	24255
2024-11-25T11:08:13.149192	2024112501000368	140	MBL	10	41	20	255.7	5114
2024-11-25T11:08:13.709538	2024112501000369	348	CZBIL	48	66	112	225.8	25289.6
2024-11-25T11:08:15.796519	2024112501000370	9208	ULHC	62	42	50	438.1	21905
2024-11-25T11:08:16.719717	2024112501000371	348	CZBIL	48	32	877	225.8	198026.6
2024-11-25T11:08:17.143075	2024112501000372	8121	SPHL	49	34	50	769	38450
2024-11-25T11:08:17.454967	2024112501000373	8045	GVL	58	58	10	550	5500
2024-11-25T11:08:17.889966	2024112501000374	9192	USHL	37	40	30	832	24960
2024-11-25T11:08:18.425905	2024112501000375	8099	UHEWA	52	58	92	654.8	60241.6
2024-11-25T11:08:19.534242	2024112501000376	238	NMB	57	14	80	255	20400
2024-11-25T11:08:19.534343	2024112501000377	238	NMB	57	6	100	255	25500
2024-11-25T11:08:19.534433	2024112501000378	238	NMB	57	21	50	257	12850
2024-11-25T11:08:20.845456	2024112501000379	9135	BHPL	51	42	100	771	77100
2024-11-25T11:08:21.302613	2024112501000380	8111	HIDCLP	34	80	480	176	84480
2024-11-25T11:08:24.221523	2024112501000381	133	SCB	42	52	22	762	16764
2024-11-25T11:08:24.221638	2024112501000382	133	SCB	58	52	110	761	83710
2024-11-25T11:08:24.221678	2024112501000383	133	SCB	6	52	1868	761	1421548
2024-11-25T11:08:26.25457	2024112501000384	9167	MKHL	71	49	10	593.3	5933
2024-11-25T11:08:26.524472	2024112501000385	9203	MEHL	14	58	30	416	12480
2024-11-25T11:08:30.130146	2024112501000386	341	GBIME	32	59	50	238	11900
2024-11-25T11:08:30.130265	2024112501000387	341	GBIME	45	59	200	238	47600
2024-11-25T11:08:30.130328	2024112501000388	341	GBIME	35	59	15	238	3570
2024-11-25T11:08:30.381638	2024112501000389	4951	JBLB	32	39	1	1665	1665
2024-11-25T11:08:30.448219	2024112501000390	132	NIMB	48	45	19	227	4313
2024-11-25T11:08:30.800139	2024112501000391	131	NABIL	55	36	10	551	5510
2024-11-25T11:08:32.356216	2024112501000392	8005	MKJC	59	14	14	520	7280
2024-11-25T11:08:33.652566	2024112501000393	139	NICA	58	81	50	425.1	21255
2024-11-25T11:08:33.652656	2024112501000394	139	NICA	8	81	1000	425	425000
2024-11-25T11:08:34.799816	2024112501000395	348	CZBIL	7	32	1000	225.7	225700
2024-11-25T11:08:35.962575	2024112501000396	8032	BNHC	6	58	10	528	5280
2024-11-25T11:08:36.376732	2024112501000397	9192	USHL	37	45	10	831	8310
2024-11-25T11:08:36.376794	2024112501000398	9192	USHL	37	25	80	833.8	66704
2024-11-25T11:08:37.485259	2024112501000399	141	LSL	45	58	271	248	67208
2024-11-25T11:08:39.185858	2024112501000400	8026	NYADI	43	52	40	336.4	13456
2024-11-25T11:08:44.58541	2024112501000401	8066	RFPL	45	62	10	804.9	8049
2024-11-25T11:08:45.71657	2024112501000402	132	NIMB	57	34	65	228	14820
2024-11-25T11:08:45.729178	2024112501000403	9150	AHL	48	65	50	688.1	34405
2024-11-25T11:08:46.41691	2024112501000404	9192	USHL	37	44	10	833.8	8338
2024-11-25T11:08:47.932261	2024112501000405	131	NABIL	55	84	13	551	7163
2024-11-25T11:08:47.93238	2024112501000406	131	NABIL	58	84	18	551	9918
2024-11-25T11:08:48.893608	2024112501000407	9167	MKHL	71	35	30	593.3	17799
2024-11-25T11:08:50.899652	2024112501000408	9194	TSHL	32	28	10	1021	10210
2024-11-25T11:08:51.995636	2024112501000409	8055	BHL	17	42	10	367.1	3671
2024-11-25T11:08:53.008302	2024112501000410	8117	AVYAN	49	42	50	1115	55750
2024-11-25T11:08:55.645844	2024112501000411	9194	TSHL	57	64	10	1003.3	10033
2024-11-25T11:08:55.735714	2024112501000412	9194	TSHL	57	70	10	1003.3	10033
2024-11-25T11:08:56.252446	2024112501000413	9194	TSHL	57	28	10	1003.3	10033
2024-11-25T11:08:57.683901	2024112501000414	8066	RFPL	62	62	70	802.3	56161
2024-11-25T11:08:57.683951	2024112501000415	8066	RFPL	62	62	420	800.2	336084
2024-11-25T11:09:04.655513	2024112501000416	8122	PPL	50	34	10	503	5030
2024-11-25T11:09:09.796454	2024112501000417	8066	RFPL	45	62	10	805	8050
2024-11-25T11:09:14.211272	2024112501000418	133	SCB	6	58	39	761	29679
2024-11-25T11:09:17.360364	2024112501000419	9194	TSHL	28	28	990	1021	1010790
2024-11-25T11:09:17.720139	2024112501000420	9194	TSHL	57	64	10	1003.3	10033
2024-11-25T11:09:18.465975	2024112501000421	517	NBL	45	26	10	277	2770
2024-11-25T11:09:18.466038	2024112501000422	517	NBL	43	26	50	276.7	13835
2024-11-25T11:09:18.466064	2024112501000423	517	NBL	10	26	140	276.6	38724
2024-11-25T11:09:19.590969	2024112501000424	9192	USHL	37	42	10	833	8330
2024-11-25T11:09:22.216771	2024112501000425	8102	MHL	58	42	10	747.1	7471
2024-11-25T11:09:24.06692	2024112501000426	9161	ANLB	62	11	10	4901	49010
2024-11-25T11:09:24.434328	2024112501000427	469	NIMBPO	25	36	201	169	33969
2024-11-25T11:09:28.618957	2024112501000428	9192	USHL	37	40	10	833.8	8338
2024-11-25T11:09:35.984337	2024112501000429	9201	SNLI	42	48	10	615.1	6151
2024-11-25T11:09:37.449442	2024112501000430	9135	BHPL	54	42	10	771	7710
2024-11-25T11:09:42.218861	2024112501000431	9149	MKHC	58	35	10	415	4150
2024-11-25T11:09:43.826094	2024112501000432	9201	SNLI	7	7	2	620	1240
2024-11-25T11:09:46.413718	2024112501000433	9201	SNLI	43	57	10	620	6200
2024-11-25T11:09:46.413757	2024112501000434	9201	SNLI	43	58	10	625	6250
2024-11-25T11:09:46.413782	2024112501000435	9201	SNLI	43	47	100	625	62500
2024-11-25T11:09:46.413805	2024112501000436	9201	SNLI	43	11	100	625	62500
2024-11-25T11:09:46.413834	2024112501000437	9201	SNLI	43	19	10	625	6250
2024-11-25T11:09:46.413853	2024112501000438	9201	SNLI	43	16	12	625	7500
2024-11-25T11:09:46.413875	2024112501000439	9201	SNLI	43	14	12	625	7500
2024-11-25T11:09:46.413899	2024112501000440	9201	SNLI	43	49	200	628.9	125780
2024-11-25T11:09:46.413922	2024112501000441	9201	SNLI	43	59	12	629	7548
2024-11-25T11:09:46.413946	2024112501000442	9201	SNLI	43	55	34	630	21420
2024-11-25T11:09:48.938092	2024112501000443	9146	SMHL	65	43	500	907.7	453850
2024-11-25T11:09:49.333952	2024112501000444	139	NICA	44	14	19	424	8056
2024-11-25T11:09:49.97743	2024112501000445	8099	UHEWA	52	75	110	654.8	72028
2024-11-25T11:09:51.41172	2024112501000446	397	ADBL	28	80	10	352	3520
2024-11-25T11:09:52.165584	2024112501000447	8111	HIDCLP	32	52	1000	175.9	175900
2024-11-25T11:09:52.165695	2024112501000448	8111	HIDCLP	32	80	3068	176	539968
2024-11-25T11:09:52.16573	2024112501000449	8111	HIDCLP	32	14	545	176	95920
2024-11-25T11:09:52.653423	2024112501000450	171	SANIMA	36	74	200	315	63000
2024-11-25T11:09:53.185299	2024112501000451	8025	SPC	57	11	20	530	10600
2024-11-25T11:09:53.736492	2024112501000452	131	NABIL	34	17	59	550.1	32455.9
2024-11-25T11:09:54.212831	2024112501000453	397	ADBL	28	1	90	352	31680
2024-11-25T11:09:54.508527	2024112501000454	9156	TAMOR	42	42	10	506.5	5065
2024-11-25T11:09:55.032406	2024112501000455	341	GBIME	45	41	60	239	14340
2024-11-25T11:09:55.032509	2024112501000456	341	GBIME	45	21	18	239	4302
2024-11-25T11:09:55.516744	2024112501000457	142	KBL	57	42	50	219	10950
2024-11-25T11:09:57.963199	2024112501000458	9140	UNLB	14	66	10	2706	27060
2024-11-25T11:10:05.591098	2024112501000459	8045	GVL	58	42	10	550	5500
2024-11-25T11:10:06.861591	2024112501000460	140	MBL	14	64	100	256	25600
2024-11-25T11:10:06.86166	2024112501000461	140	MBL	58	64	10	256	2560
2024-11-25T11:10:06.861694	2024112501000462	140	MBL	45	64	190	255.8	48602
2024-11-25T11:10:09.118963	2024112501000463	8066	RFPL	62	45	10	800.2	8002
2024-11-25T11:10:11.042733	2024112501000464	9151	KDL	58	58	10	1061	10610
2024-11-25T11:10:11.346473	2024112501000465	397	ADBL	58	35	10	351	3510
2024-11-25T11:10:12.810747	2024112501000466	142	KBL	17	52	500	220	110000
2024-11-25T11:10:13.762572	2024112501000467	348	CZBIL	6	36	50	225	11250
2024-11-25T11:10:16.715709	2024112501000468	8026	NYADI	41	52	76	336	25536
2024-11-25T11:10:16.715838	2024112501000469	8026	NYADI	58	52	64	330	21120
2024-11-25T11:10:22.401723	2024112501000470	9167	MKHL	17	35	20	593.6	11872
2024-11-25T11:10:22.871597	2024112501000471	9175	MCHL	22	77	200	605	121000
2024-11-25T11:10:22.871701	2024112501000472	9175	MCHL	56	77	490	604.5	296205
2024-11-25T11:10:22.87178	2024112501000473	9175	MCHL	45	77	300	604.1	181230
2024-11-25T11:10:22.871856	2024112501000474	9175	MCHL	57	77	10	604	6040
2024-11-25T11:10:27.568979	2024112501000475	9212	MANDU	49	13	49	970	47530
2024-11-25T11:10:27.569078	2024112501000476	9212	MANDU	51	13	10	960	9600
2024-11-25T11:10:27.56914	2024112501000477	9212	MANDU	33	13	100	951.2	95120
2024-11-25T11:10:27.569191	2024112501000478	9212	MANDU	38	13	100	951.1	95110
2024-11-25T11:10:27.569246	2024112501000479	9212	MANDU	34	13	46	951	43746
2024-11-25T11:10:27.569303	2024112501000480	9212	MANDU	19	13	20	950.6	19012
2024-11-25T11:10:27.56936	2024112501000481	9212	MANDU	90	13	75	950.6	71295
2024-11-25T11:10:29.124164	2024112501000482	171	SANIMA	49	74	20	315	6300
2024-11-25T11:10:31.321419	2024112501000483	8026	NYADI	58	34	10	330	3300
2024-11-25T11:10:32.095391	2024112501000484	8131	EHPL	51	21	14	780	10920
2024-11-25T11:10:33.63801	2024112501000485	8111	HIDCLP	32	38	387	176	68112
2024-11-25T11:10:33.638089	2024112501000486	8111	HIDCLP	35	38	990	175	173250
2024-11-25T11:10:33.638121	2024112501000487	8111	HIDCLP	49	38	22	175	3850
2024-11-25T11:10:34.315256	2024112501000488	8055	BHL	17	11	10	367.1	3671
2024-11-25T11:10:41.285717	2024112501000489	9192	USHL	45	44	400	834	333600
2024-11-25T11:10:42.76343	2024112501000490	132	NIMB	5	28	12	227.5	2730
2024-11-25T11:10:47.05002	2024112501000491	171	SANIMA	69	74	280	315	88200
2024-11-25T11:10:47.050232	2024112501000492	171	SANIMA	69	66	80	315	25200
2024-11-25T11:10:48.295033	2024112501000493	8065	CYCL	41	36	50	1706	85300
2024-11-25T11:10:49.304072	2024112501000494	341	GBIME	45	33	12	239	2868
2024-11-25T11:10:54.330545	2024112501000495	139	NICA	44	17	81	424	34344
2024-11-25T11:10:54.330661	2024112501000496	139	NICA	45	17	100	423.5	42350
2024-11-25T11:10:54.330717	2024112501000497	139	NICA	72	17	100	423.3	42330
2024-11-25T11:10:54.33076	2024112501000498	139	NICA	49	17	219	423.1	92658.9
2024-11-25T11:10:55.020263	2024112501000499	9140	UNLB	14	39	40	2706	108240
2024-11-25T11:10:57.362071	2024112501000500	142	KBL	17	47	500	219.8	109900
2024-11-25T11:10:57.690323	2024112501000501	341	GBIME	43	33	500	239	119500
2024-11-25T11:11:00.559829	2024112501000502	9215	MSHL	57	41	10	975.3	9753
2024-11-25T11:11:05.355118	2024112501000503	8066	RFPL	62	49	10	800.2	8002
2024-11-25T11:11:06.38964	2024112501000504	348	CZBIL	6	33	950	225	213750
2024-11-25T11:11:08.52354	2024112501000505	700	HEIP	17	72	10	494.9	4949
2024-11-25T11:11:10.087358	2024112501000506	9161	ANLB	39	60	100	4999	499900
2024-11-25T11:11:10.106123	2024112501000507	5982	SRLI	5	55	10	442.1	4421
2024-11-25T11:11:15.458271	2024112501000508	9156	TAMOR	42	45	10	506.7	5067
2024-11-25T11:11:18.7133	2024112501000509	397	ADBL	58	57	20	351	7020
2024-11-25T11:11:18.713435	2024112501000510	397	ADBL	41	57	82	351	28782
2024-11-25T11:11:22.492572	2024112501000511	137	EBL	46	19	10	605	6050
2024-11-25T11:11:23.147417	2024112501000512	8055	BHL	17	7	10	367.1	3671
2024-11-25T11:11:28.265154	2024112501000513	4951	JBLB	32	4	65	1670	108550
2024-11-25T11:11:28.265294	2024112501000514	4951	JBLB	7	4	10	1670	16700
2024-11-25T11:11:29.200197	2024112501000515	132	NIMB	5	55	88	227.5	20020
2024-11-25T11:11:29.200353	2024112501000516	132	NIMB	57	55	89	227.1	20211.9
2024-11-25T11:11:29.20046	2024112501000517	132	NIMB	48	55	146	227	33142
2024-11-25T11:11:29.200582	2024112501000518	132	NIMB	58	55	50	227	11350
2024-11-25T11:11:29.200714	2024112501000519	132	NIMB	53	55	100	226.9	22690
2024-11-25T11:11:29.20082	2024112501000520	132	NIMB	10	55	500	226.4	113200
2024-11-25T11:11:29.212298	2024112501000521	9230	MKCL	41	50	10	1640	16400
2024-11-25T11:11:35.212799	2024112501000522	341	GBIME	17	96	100	237.1	23710
2024-11-25T11:11:35.212893	2024112501000523	341	GBIME	77	96	22	237.1	5216.2
2024-11-25T11:11:36.097608	2024112501000524	9149	MKHC	58	38	40	415	16600
2024-11-25T11:11:36.967288	2024112501000525	142	KBL	22	56	14	219.5	3073
2024-11-25T11:11:37.653609	2024112501000526	9151	KDL	14	49	10	1060	10600
2024-11-25T11:11:41.962656	2024112501000527	9194	TSHL	28	6	10	1023.3	10233
2024-11-25T11:11:41.962714	2024112501000528	9194	TSHL	28	88	1000	1023.3	1023300
2024-11-25T11:11:41.962734	2024112501000529	9194	TSHL	28	6	50	1023.3	51165
2024-11-25T11:11:41.962755	2024112501000530	9194	TSHL	28	64	40	1090	43600
2024-11-25T11:11:42.183994	2024112501000531	134	HBL	39	66	5	256.9	1284.5
2024-11-25T11:11:43.108822	2024112501000532	9194	TSHL	58	70	10	1004	10040
2024-11-25T11:11:43.633624	2024112501000533	8123	DLBS	45	83	10	1690	16900
2024-11-25T11:11:43.633755	2024112501000534	8123	DLBS	45	60	20	1699	33980
2024-11-25T11:11:43.633832	2024112501000535	8123	DLBS	45	20	120	1700	204000
2024-11-25T11:11:43.976984	2024112501000536	9194	TSHL	58	28	10	1004	10040
2024-11-25T11:11:50.095719	2024112501000537	9149	MKHC	77	38	10	415	4150
2024-11-25T11:11:52.358092	2024112501000538	8126	SIKLES	41	6	10	765	7650
2024-11-25T11:11:53.341994	2024112501000539	140	MBL	14	19	128	256.1	32780.8
2024-11-25T11:11:55.559839	2024112501000540	142	KBL	17	47	300	219.8	65940
2024-11-25T11:11:56.786409	2024112501000541	5982	SRLI	49	51	15	442	6630
2024-11-25T11:11:56.944578	2024112501000542	9182	SIGS3	32	35	100	9.72	972
2024-11-25T11:11:57.11876	2024112501000543	9198	LVF2	32	77	100	9.16	916
2024-11-25T11:11:57.118814	2024112501000544	9198	LVF2	5	77	100	9.15	915
2024-11-25T11:11:57.346271	2024112501000545	9167	MKHL	20	57	100	594	59400
2024-11-25T11:11:57.34638	2024112501000546	9167	MKHL	20	11	100	594.8	59480
2024-11-25T11:11:57.346421	2024112501000547	9167	MKHL	20	17	50	595	29750
2024-11-25T11:11:57.346474	2024112501000548	9167	MKHL	20	81	200	595	119000
2024-11-25T11:11:59.951364	2024112501000549	133	SCB	6	34	23	761	17503
2024-11-25T11:12:00.37941	2024112501000550	8055	BHL	19	34	10	370	3700
2024-11-25T11:12:00.37947	2024112501000551	8055	BHL	19	6	90	370	33300
2024-11-25T11:12:03.165786	2024112501000552	9146	SMHL	65	44	500	908	454000
2024-11-25T11:12:03.166041	2024112501000553	9146	SMHL	65	62	500	909.9	454950
2024-11-25T11:12:04.028391	2024112501000554	9192	USHL	57	58	10	833	8330
2024-11-25T11:12:04.028568	2024112501000555	9192	USHL	57	44	10	834	8340
2024-11-25T11:12:04.882463	2024112501000556	8122	PPL	59	49	10	503.2	5032
2024-11-25T11:12:06.211109	2024112501000557	397	ADBL	41	6	10	351	3510
2024-11-25T11:12:10.951914	2024112501000558	139	NICA	45	66	50	424	21200
2024-11-25T11:12:11.922752	2024112501000559	9147	SPL	58	49	10	955	9550
2024-11-25T11:12:13.339339	2024112501000560	357	PCBL	39	66	7	279.4	1955.8
2024-11-25T11:12:15.441652	2024112501000561	9181	RAWA	61	33	50	784.8	39240
2024-11-25T11:12:15.441796	2024112501000562	9181	RAWA	61	57	100	784.9	78490
2024-11-25T11:12:15.944554	2024112501000563	131	NABIL	52	49	10	550.2	5502
2024-11-25T11:12:15.944797	2024112501000564	131	NABIL	38	49	90	550.1	49509
2024-11-25T11:12:17.315639	2024112501000565	134	HBL	43	96	21	252	5292
2024-11-25T11:12:17.881394	2024112501000566	131	NABIL	38	13	90	550.1	49509
2024-11-25T11:12:17.881664	2024112501000567	131	NABIL	14	13	151	550.1	83065.1
2024-11-25T11:12:20.47431	2024112501000568	135	SBI	25	21	270	459.3	124011
2024-11-25T11:12:21.46768	2024112501000569	9135	BHPL	49	58	100	765	76500
2024-11-25T11:12:25.208539	2024112501000570	142	KBL	57	14	30	219	6570
2024-11-25T11:12:25.208606	2024112501000571	142	KBL	41	14	90	219	19710
2024-11-25T11:12:25.20863	2024112501000572	142	KBL	52	14	45	219	9855
2024-11-25T11:12:25.208653	2024112501000573	142	KBL	34	14	200	218.2	43640
2024-11-25T11:12:25.208717	2024112501000574	142	KBL	56	14	51	218.1	11123.1
2024-11-25T11:12:25.208762	2024112501000575	142	KBL	62	14	899	218.1	196071.9
2024-11-25T11:12:25.317832	2024112501000576	9217	MMKJL	52	6	15	641	9615
2024-11-25T11:12:26.240907	2024112501000577	341	GBIME	77	62	28	237.1	6638.8
2024-11-25T11:12:26.24097	2024112501000578	341	GBIME	29	62	30	237.1	7113
2024-11-25T11:12:26.241001	2024112501000579	341	GBIME	42	62	278	237	65886
2024-11-25T11:12:26.799938	2024112501000580	8100	SGHC	80	58	10	435	4350
2024-11-25T11:12:28.272932	2024112501000581	357	PCBL	13	65	14	269	3766
2024-11-25T11:12:29.152354	2024112501000582	9181	RAWA	42	35	10	776.1	7761
2024-11-25T11:12:29.585266	2024112501000583	8102	MHL	49	19	10	747.1	7471
2024-11-25T11:12:30.885464	2024112501000584	8065	CYCL	22	58	34	1719	58446
2024-11-25T11:12:31.656187	2024112501000585	9181	RAWA	42	62	20	785	15700
2024-11-25T11:12:31.980127	2024112501000586	9201	SNLI	52	45	10	628	6280
2024-11-25T11:12:31.980236	2024112501000587	9201	SNLI	34	45	2	617.4	1234.8
2024-11-25T11:12:32.192264	2024112501000588	8032	BNHC	41	35	10	520	5200
2024-11-25T11:12:36.575732	2024112501000589	8122	PPL	38	7	10	505	5050
2024-11-25T11:12:36.920455	2024112501000590	8117	AVYAN	17	22	50	1101	55050
2024-11-25T11:12:36.920599	2024112501000591	8117	AVYAN	35	22	50	1097.6	54880
2024-11-25T11:12:37.029341	2024112501000592	131	NABIL	21	52	50	550	27500
2024-11-25T11:12:37.029559	2024112501000593	131	NABIL	42	52	20	550	11000
2024-11-25T11:12:37.029701	2024112501000594	131	NABIL	17	52	10	550	5500
2024-11-25T11:12:37.029898	2024112501000595	131	NABIL	58	52	100	550	55000
2024-11-25T11:12:37.030062	2024112501000596	131	NABIL	21	52	20	550	11000
2024-11-25T11:12:37.378299	2024112501000597	139	NICA	37	66	100	424	42400
2024-11-25T11:12:37.463611	2024112501000598	132	NIMB	35	55	100	225.1	22510
2024-11-25T11:12:37.463814	2024112501000599	132	NIMB	62	55	200	225.1	45020
2024-11-25T11:12:38.533018	2024112501000600	135	SBI	36	21	20	459.2	9184
2024-11-25T11:12:40.542959	2024112501000601	132	NIMB	21	55	27	226	6102
2024-11-25T11:12:41.499084	2024112501000602	9181	RAWA	61	62	315	785	247275
2024-11-25T11:12:42.047538	2024112501000603	131	NABIL	43	13	63	550.1	34656.3
2024-11-25T11:12:42.047796	2024112501000604	131	NABIL	43	17	37	550.1	20353.7
2024-11-25T11:12:44.704427	2024112501000605	255	PRVU	49	11	24	234	5616
2024-11-25T11:12:45.561361	2024112501000606	131	NABIL	21	21	89	550	48950
2024-11-25T11:12:48.571851	2024112501000607	9156	TAMOR	42	21	10	506.7	5067
2024-11-25T11:12:49.426425	2024112501000608	9208	ULHC	62	75	50	436.3	21815
2024-11-25T11:12:49.426491	2024112501000609	9208	ULHC	13	75	50	436.1	21805
